District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Pune,Black,40.83350515173117,36.28122788800312,24.57597465985335,6.46800543162266,834.3013395012615,29.561287625195202,Paddy,Urea,https://youtu.be/XtPP-cXCip13
Sangli,Black,118.88158199160955,56.43493587791956,55.40352197045162,7.1979297031782705,935.8608451358431,14.835665000123624,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,124.77539963655371,57.996426995102404,39.310025320851686,5.756135652610238,481.63926182880135,20.113250073319104,Paddy,Urea,https://youtu.be/nZxrPsXAJE10
Sangli,Reddish Brown,134.84798654422005,61.810722284479525,85.89825935338862,6.59494877333642,682.6588558919999,20.716424127000316,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,118.20279255511059,57.29392295537042,50.294575765378646,7.7053871785557675,605.8274493448912,19.864273202224272,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,146.12935780832063,87.52026799752105,133.09616184717635,6.821051325761811,906.9126727622888,31.216664052500853,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,151.80387701070896,75.59017845497092,48.067365700990266,7.181216261624903,694.424646821332,30.201903301961547,Paddy,SSP,https://youtu.be/nZxrPsXAJE174
Sangli,Black,145.86702641541817,67.75046265371473,62.58053602050614,6.247754344359839,476.5259445135365,19.500999308653274,Paddy,Urea,https://youtu.be/nZxrPsXAJE98
Kolhapur,Dark Brown,98.9706777659858,40.21478056140292,38.966903344004265,5.773679010163871,516.1463342244161,15.338661802046763,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,147.05931923430984,74.2588412533556,133.2064862094248,6.280894573396322,1331.768523631769,33.87530526983744,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,118.76464612424006,72.28516915136011,69.15602378900367,7.7262260504387195,1159.7615691098897,31.383806516863537,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,98.24969600929742,47.111675418156025,50.08171582661287,6.261212089717096,1026.8117809083146,23.998003607208826,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,148.7425925692174,68.29058040730095,142.67147101936928,6.598508749829415,956.9836622195016,20.03817803751849,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,140.69506680715827,80.3754918720372,39.82828360695032,6.330384332220325,508.0231862203708,20.923521731033947,Paddy,SSP,https://youtu.be/nZxrPsXAJE74
Kolhapur,Dark Brown,125.74738408377878,67.7255489163525,41.32092657927471,6.627526670041942,702.0292656628943,29.535805980231792,Paddy,Urea,https://youtu.be/nZxrPsXAJE128
Sangli,Black,133.01958630433703,58.62377794164721,48.52639576031484,5.458489991828364,480.1481514835956,25.292292950004626,Paddy,Urea,https://youtu.be/nZxrPsXAJE82
Pune,Black,122.48401031730077,61.840594663570194,125.62560472983829,6.374879891477456,1034.491174819224,20.717889079076777,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,138.99175279098898,66.65862403006619,61.68309214228838,6.154388577235096,514.9552610104346,19.188848645172854,Paddy,MOP,https://youtu.be/nZxrPsXAJE97
Sangli,Reddish Brown,137.03715305259578,76.60440604047805,77.09520601998457,6.703061960370185,800.3059717678527,19.682006820341723,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,114.75046313772515,54.10569454152979,51.43124649473552,7.83572183657734,924.9210044871842,14.408609851546599,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,127.9059715028477,59.459061525287254,61.288774178404616,6.631888663215182,1007.9488221668946,20.60656848499281,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,102.21672545566847,46.50590494869171,45.33458357843457,6.688397278161717,900.1085387512435,19.51922453261251,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Red,75.27456674318165,62.09837903575747,52.90722324608499,6.2130575083675,486.2442834139045,14.691936374105417,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,42.81341919077039,49.665151847159144,66.59998335461111,6.7730406662336415,933.8360655492675,30.34332981267349,Paddy,Urea,https://youtu.be/rPrZO6MqCqI
Kolhapur,Dark Brown,91.88407702732803,55.82305613013431,47.65111916947072,7.679387343718232,620.1814150477672,19.926297525357665,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Pune,Black,151.37516853611848,79.40434133945247,128.32736024672172,6.542295057098183,992.8869532101021,20.192635574788152,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,68.41442660000513,48.462248515020576,44.300040845582394,7.294730801446828,492.709756123764,15.239866574864248,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,51.97836919154708,30.0506657384274,29.43358856661438,5.932763067249599,286.10103114534434,19.924129857405678,Paddy,SSP,https://youtu.be/EhyW9blAneM
Sangli,Black,100.26414484227048,60.79282772999102,45.69261138325981,6.825554031789242,772.3114305826793,19.13421459791953,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,69.20324771950776,41.4649712818168,61.87405031589287,6.251880648285342,923.4976739996789,19.193215517365722,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,111.29821690243071,49.94252429201887,57.04711949471506,7.336907127918113,573.2367506456064,20.433956528748197,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,121.51405600399302,86.99414239351346,125.13014087902316,6.238094037694658,1013.5304138553892,35.02617422946981,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Pune,Black,125.57298223126742,81.49339953605134,150.6000458225259,6.853104398229938,1078.8838842311513,35.80664838587353,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,77.49048396478713,34.44211922531199,24.14773180080796,7.335706205013548,489.2297224016741,28.92197044312218,Paddy,Urea,https://youtu.be/XtPP-cXCip16
Satara,Black,122.60626785393407,59.71339080702257,146.54824594673852,5.869901072079612,936.1121790024944,30.446693211523343,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,144.15462952314817,75.43825281632765,48.97794736035873,6.708976371397081,613.1334422677468,28.882380375550326,Paddy,SSP,https://youtu.be/nZxrPsXAJE174
Sangli,Black,131.80134547084157,71.05271702555545,45.922978904974514,6.414027449155809,524.5902848848731,25.51289725187801,Paddy,SSP,https://youtu.be/nZxrPsXAJE164
Satara,Black,140.17336200254013,76.59803912143848,124.9860601222467,6.181513646906816,1044.5072671461867,24.78496186795966,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,126.450587390052,61.72363977628162,94.0815278162109,6.287448123403477,665.9944067128029,24.356281899099507,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,45.40972293057634,40.56803895925525,79.7608462058059,6.3047626669274335,914.5453095329996,19.713734345522163,Paddy,Ammonium Sulphate,https://youtu.be/rPrZO6MqCqI
Solapur,Black,63.84668083335395,38.76273042406554,20.514095340862916,7.002919579859949,688.2143112546288,35.810693699807516,Paddy,Urea,https://youtu.be/sQwNkYRVxM34
Sangli,Reddish Brown,137.37884670272274,68.01340882348454,91.46352386820242,7.144999835622886,781.291348344749,25.96951032167215,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Black,129.45617966128225,81.58852031205765,66.30835908207139,8.2845585383711,1180.6678581622982,29.8829573665762,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,116.13376218983875,77.83088351059074,81.38223415277314,6.4870856850033825,668.8269424474094,20.518206338296537,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,139.14154469714344,61.43908169653661,91.87538120263793,7.036725249324007,807.6479297852425,20.34438036799478,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,115.72013353485215,77.75025632357695,121.6605949371594,6.58715521243899,976.4704982198184,35.8553214541326,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,19.720841748150626,19.965729306619995,39.288304726567226,5.582657213695614,1526.512059587536,20.885702038056756,Paddy,Urea,https://youtu.be/RiBSAjxgFvU
Sangli,Reddish Brown,119.01399300295517,78.7192938257222,91.06007732677351,6.904002680995807,805.1313937266851,30.671440336362892,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,146.59077265591577,78.54028472215653,39.03509112213759,7.275754109019243,514.5380430983517,20.403705227297188,Paddy,SSP,https://youtu.be/nZxrPsXAJE182
Sangli,Black,140.70242794389517,73.22775132479089,52.059357972065435,6.290667464363227,497.4622902174551,29.672328576319735,Paddy,MOP,https://youtu.be/nZxrPsXAJE26
Sangli,Reddish Brown,148.62096008642862,72.91128603006979,80.63028903026583,7.144297344482045,765.6070334669633,25.424013346330483,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Satara,Black,153.1649626639326,83.3724677407365,121.88783732463291,7.231017400259595,908.1089502514179,29.463486090227182,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Red,57.5903551191299,53.107771229816095,48.296435119534536,7.271042177173923,869.4661705350044,25.272221984897218,Paddy,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU
Kolhapur,Dark Brown,107.20418865385564,74.6213185395057,40.37008808365081,6.299971928557175,596.9810056601992,20.27485992644456,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,102.92883647164781,82.70777177462466,43.219339195832475,6.862640214131936,710.838832621051,23.813023324657912,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,114.39220275470738,77.98752867840251,49.76823613021424,7.219756256873562,623.6271040990672,25.289330343560557,Paddy,MOP,https://youtu.be/nZxrPsXAJE141
Satara,Black,143.4561324851598,62.09664606901451,140.20271311687208,6.935792385069382,1020.8715725311278,25.170626160101463,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,67.39983773775883,50.34965579247298,53.42708396227436,7.366220338139998,599.405674341144,20.05790269450614,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,102.2199641401445,69.61373949314746,49.61900741112939,6.804035290086774,719.8061263647239,26.234829480440723,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,154.56240347918427,83.32192208948905,133.92882274376262,7.154005562283809,1374.5640707622454,19.669267103282788,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,40.24606147172526,23.959471195708872,26.241302732131892,6.913674735040077,493.3166014742046,31.15606392598264,Paddy,MOP,https://youtu.be/sQwNkYRVxM11
Satara,Red,50.41877947126867,50.275207294994274,44.29791249204819,6.853230256363808,1043.7300193083745,20.04539855817216,Paddy,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU
Kolhapur,Dark Brown,124.80937147718502,69.51631177472399,58.41959551057085,5.964155393924139,481.96516201694305,14.494621917391001,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,137.88617858979356,84.84343009502588,139.95137928060416,6.834057128884287,960.7337650307893,36.50629010794966,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,76.43621072486044,47.62638120935263,54.60351763724264,7.704295119592443,625.2667589831481,19.93061869046246,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,133.9493699039139,81.92851577706206,86.98593535332694,7.041923996616717,828.8099605257524,24.011881833679926,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Black,126.00043269925948,70.12728776773817,143.5488533517668,6.317735780866984,1036.0992516406093,20.09561038601248,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Reddish Brown,112.95273738803826,58.427374382994444,48.345882496701584,7.784531293799699,944.7604610171671,14.972980856286831,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Red,60.44046245613139,48.25077999934923,42.9772836349354,7.11175090161212,997.0947601077337,20.228965347394347,Paddy,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU
Solapur,Red,71.28415393016513,55.60528687623923,53.38034424356716,7.352652601780213,609.7120414192657,29.961170358658965,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Black,138.18275581932434,65.53089114774745,68.15355403594555,6.806091664306517,1111.5646833858646,24.57148118238485,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,60.37612766836075,54.335809259048105,45.303283923325495,6.786747604228918,665.5767171211028,24.002713081220502,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,127.65338370035622,69.43782328153263,144.88419165761914,7.198738031798728,1033.7882245465817,36.31429674022386,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,131.45938296843588,67.9135966987542,121.34784343053806,6.417017449513914,1019.368520295209,23.986862832124185,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Red,70.36541986049471,52.37789982266083,55.6888811167342,7.718846133766978,609.3144820665678,29.952067920604108,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,126.6493465597014,77.32606638832358,93.196676085021,7.195732441316631,839.6505257469281,30.639572493581877,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,121.73502639154164,67.87693078491156,152.3003040987457,5.861717319896194,938.2613438852459,29.615433521806644,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,67.67868170556129,50.697766145360546,62.91561815628948,5.978160980975416,488.4844153927699,14.533488914070471,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Satara,Black,142.97803827198354,72.06701246095825,124.19340060562787,7.188731833517636,875.3850945233595,31.414171887025745,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Red,73.1699591553126,55.43173546929963,49.209045581811594,7.405613082102843,571.8273220616727,29.71336970037951,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,110.12439521217334,58.80315039415886,53.14973529872355,7.8097926196497305,773.1218675984853,14.532905981830224,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,43.56764715081255,48.1325780313571,60.78795193206868,6.482841052654476,984.0745049769163,25.079137328494845,Paddy,Urea,https://youtu.be/rPrZO6MqCqI
Sangli,Black,25.763269705448632,29.64677832889931,44.28052554701223,6.428195111669773,1727.7526849084988,29.60496458763931,Paddy,White Potash,https://youtu.be/RiBSAjxgFvU
Sangli,Black,122.77822116092263,81.24813906482593,40.33600781472636,7.381306640679484,575.1318208133694,19.79348466742696,Paddy,SSP,https://youtu.be/nZxrPsXAJE72
Sangli,Black,40.55029397140544,23.756672006939166,29.327215872684743,7.143423318113155,518.5844829694249,29.1443478496051,Paddy,Urea,https://youtu.be/sQwNkYRVxM20
Sangli,Black,121.41513814174965,73.18714008415718,57.56636159755741,7.310038622278156,598.9592337126659,19.588987288929175,Paddy,MOP,https://youtu.be/nZxrPsXAJE30
Satara,Black,58.62210905385327,50.78973668550037,43.331471900614645,6.9187408034118825,607.2439486394238,20.988573776260992,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Reddish Brown,114.3088933335779,56.532236975711584,43.20945565223583,7.014275623660132,838.2082403899352,19.334708976700107,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,107.22781167375324,39.89484955557736,46.41293563076724,6.656207494186191,1020.8015690590548,24.756330587351083,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,121.70923065086549,78.77500002533807,92.76035504520989,6.932782984664537,767.3010415035506,25.697833245377584,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,58.91449575940054,29.203199124977388,28.547005077025272,6.463102189221834,400.42379856788796,24.218311609330488,Paddy,DAP,https://youtu.be/XtPP-cXCip38
Sangli,Black,126.26374126737697,61.14599056821516,46.261476578745736,5.228321415785352,629.7036065018141,28.984785205875497,Paddy,SSP,https://youtu.be/nZxrPsXAJE44
Kolhapur,Black,86.99141771135336,60.29029364537124,102.3871763563358,7.457329505644182,1447.08747671646,26.172357702938164,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,140.90730471535815,73.01958059808527,133.521577968236,5.877244515980516,976.051339139301,26.00645264957168,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,138.94454147382103,62.058934896915595,46.69097935706414,5.7975757803893515,612.3554970605513,24.454325467182105,Paddy,MOP,https://youtu.be/nZxrPsXAJE19
Satara,Black,144.48914677390167,83.70098125927576,145.47920655481565,5.995397822760979,922.2035015962389,19.077618481694177,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,118.99352388391607,66.0875623301465,63.028799263464926,7.210653321801278,1051.2353019370353,24.08398773865817,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Black,149.3833090728366,72.06245105104186,49.61477092683789,6.3403427917951385,478.78694104614533,30.196279310986917,Paddy,MOP,https://youtu.be/nZxrPsXAJE27
Satara,Red,55.43827665570204,53.20450545668371,38.90707551217178,6.467870266292389,969.7369941882043,25.01004002975883,Paddy,White Potash,https://youtu.be/RiBSAjxgFvU
Sangli,Black,117.12963447801529,70.05822852751794,51.299088543688754,6.606144081159102,482.09552469398,29.275171906440118,Paddy,MOP,https://youtu.be/nZxrPsXAJE22
Kolhapur,Dark Brown,23.779384781889775,33.835509187252235,31.200002265441743,6.304456863296442,940.6107615679928,19.821233688001062,Paddy,SSP,https://youtu.be/XtPP-cXCip21
Satara,Black,46.42629468948348,59.56306052316376,63.09465950295697,6.653080086725819,924.5936411800365,28.72216692144737,Paddy,DAP,https://youtu.be/rPrZO6MqCqI
Kolhapur,Dark Brown,98.14534312746878,49.43871107306001,50.928303621368656,7.001901729894587,682.5782694661103,25.471236997538337,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,66.80477367424628,55.49281519194344,50.332014733686336,7.150372768556305,575.7630074564518,19.99782573105779,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,138.7303690513503,59.951370490107365,90.57596137989945,7.195243866370771,837.5560400249767,19.070128232318208,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,54.6598519276245,35.87535583525641,29.508030519143468,6.530101089179913,290.95012867601355,26.15321431584281,Paddy,20:20:20 NPK,https://youtu.be/EhyW9blAneM
Solapur,Red,72.65778551013875,48.90237879888035,61.94321020971624,5.836465874514557,503.1111956698905,15.111507548823624,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Solapur,Red,66.60899858132528,38.77105550523651,40.54742417460968,5.927444529635802,509.6029442415214,15.45039458847955,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,123.55529084811276,74.39943612970765,122.65917442813573,7.317071465188662,1240.507068831419,19.82197072941851,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,141.9493868459656,79.45551297427608,39.517793499082615,6.532962373501917,508.4762661150033,19.874868638593128,Paddy,SSP,https://youtu.be/nZxrPsXAJE75
Solapur,Black,129.28051080479543,64.1977374918767,62.6038796289933,7.0237291727711595,1085.2549852035065,24.766420538437846,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Solapur,Red,60.6574062004944,53.07474611180939,46.29367739741762,6.778425427588275,484.8870086761198,24.982651868884513,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Pune,Black,138.03564012117434,63.16604548173895,122.62090463058122,6.68081757175141,1282.6182713142407,25.66260763744335,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,142.98111785175607,67.51844564674192,136.37178567128947,5.923380588750759,1039.4308364501596,34.294338636215336,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,144.39724448963062,66.82515441455526,48.39058216905693,6.236771464136271,510.4487561108346,28.772943790023973,Paddy,MOP,https://youtu.be/nZxrPsXAJE28
Sangli,Reddish Brown,116.51104527743635,62.906038902131264,89.04153843827504,7.047087781349465,780.7421818702866,28.73419131814337,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Pune,Reddish Brown,104.66173898932558,58.400762520412066,48.198774996786405,7.63233135693656,944.8172847350831,15.692455967274844,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,148.211777679026,66.56881903743707,50.00606187520182,6.897722921658837,515.9480754710992,20.8566705247111,Paddy,SSP,https://youtu.be/nZxrPsXAJE56
Kolhapur,Dark Brown,116.41216097096253,52.54656063206126,50.702292792862224,7.520380786690762,976.569314035553,23.750207459911145,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,64.39622420677887,45.7096758105548,59.0766222226499,6.268879607415118,502.71525188957224,15.324629250918752,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,126.87278443134042,80.65275495691881,129.40378395109477,7.239688392430588,1482.9023703296425,25.453986407963637,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Pune,Black,137.80230806223167,69.60178994011432,123.90885925179305,7.0736578756909605,1394.6282263858272,29.46127639628745,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Sangli,Reddish Brown,129.52005053791385,71.09569469618123,87.40417517945954,6.7697989373333645,694.2351766503455,31.245752978896352,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,91.20730469118719,54.75972945455114,43.3786956910029,7.078594948783389,721.3877693202862,24.516485772958614,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Pune,Black,143.19342223789297,77.22591964942642,126.33349789293688,7.1622584837295316,1167.596538678913,19.620128978869115,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,39.14966074863355,38.43442920681958,78.80308428739903,6.627485093437434,905.5722664025677,19.555745540846267,Paddy,Ammonium Sulphate,https://youtu.be/rPrZO6MqCqI
Solapur,Red,60.39980355760744,38.40945711183292,53.78311121388418,7.162828934791405,578.058371180953,28.610876275416054,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Sangli,Reddish Brown,123.89569862007141,66.4714444526852,98.08574067801106,6.288153265904175,712.3205544090077,24.269852075401477,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Black,72.1518736287419,55.23337081764363,111.14972263251629,7.192927705401678,1149.757213273486,36.31394918866443,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,115.55354726774755,48.51484350277251,54.28965625252386,7.23590710933579,933.871275034782,19.54846943976745,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Dark Brown,59.818691555947986,57.89744159796071,62.38967044346489,7.827631942205615,766.9385213341741,15.586415890801979,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Satara,Black,57.245754557486435,52.48298098601652,72.18110853253894,5.618892846254492,1030.4159603851547,35.456099502448396,Paddy,Urea,https://youtu.be/rPrZO6MqCqI
Solapur,Red,62.639136781497896,52.529700009870126,48.197666808275734,7.401873873432226,628.8633677388359,29.712867194589997,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,140.81845745383848,80.56677668935309,49.621154818093785,7.427656329906788,581.890926453259,25.489147844346565,Paddy,MOP,https://youtu.be/nZxrPsXAJE146
Kolhapur,Dark Brown,112.71679836780295,48.45215727605815,57.71409682418055,5.844471406253499,501.7012957795778,15.143905302408417,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Sangli,Black,119.77573755630262,52.46593079316712,44.68499449132883,6.72876570727207,832.5241394410192,26.125885947029865,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,138.00476342363174,58.75790355534881,55.934905083998515,5.330495774389429,587.097356396994,19.27712542574809,Paddy,MOP,https://youtu.be/nZxrPsXAJE116
Solapur,Black,146.45946780493188,77.9996760410525,67.28678338713043,8.460001178442933,1245.0934812066528,30.954987630699623,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Black,76.86410468580577,30.00493526120281,31.14591809033367,6.524279833105553,411.0854788414164,25.81829569660341,Paddy,DAP,https://youtu.be/XtPP-cXCip42
Kolhapur,Dark Brown,105.47589227865888,66.90629558529612,50.84058158793384,6.790833311847845,490.64129251528266,15.409257530840655,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Pune,Black,122.97017748689365,60.09800090943388,128.61553149364497,6.925649311220321,1419.9058177182842,29.841846421886164,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Satara,Black,136.5082716058562,88.32415163180538,143.09392407500462,6.908740986130847,958.7577836570223,26.139126407177383,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,20.475120554855742,40.312498998493844,20.182018543085096,7.006830523179299,1032.5020841766998,23.99113387799502,Paddy,SSP,https://youtu.be/XtPP-cXCip23
Pune,Black,135.1179653295159,72.66118784787604,152.3668068749856,6.765219477381592,1286.9291777385629,34.28580886876388,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,77.59931836879743,53.138848815120234,44.979543934357416,7.255055201558833,500.957137416954,25.467685478436458,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Kolhapur,Black,84.93039751613065,48.55659873635436,100.5306309149452,6.331162951061934,1025.9691051046723,20.294033256444127,Paddy,Urea,https://youtu.be/2t5Am0xLTOo
Satara,Black,128.25391431107533,77.73871186990418,142.8160187515659,6.193863235294413,901.5695174803417,31.19081057119664,Paddy,MOP,https://youtu.be/2t5Am0xLTOo
Solapur,Red,77.45004217105705,48.494191705505195,51.07946850335874,7.31516003834893,514.1900642299624,24.62033584075329,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Pune,Black,150.24450022387035,75.82243878382252,152.28324749580128,6.67573260216616,1124.5368354875002,23.785799216740735,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,24.33831570379107,30.283097792670777,20.215346349914746,6.286240867232411,806.9825626228815,20.842228952425348,Paddy,Urea,https://youtu.be/XtPP-cXCip9
Satara,Black,57.217774190333635,50.6568942110325,80.3611872995046,5.715218610672649,856.6489454287195,20.864223817717136,Paddy,DAP,https://youtu.be/rPrZO6MqCqI
Sangli,Reddish Brown,156.0787106343698,71.14964308244434,91.17627492784534,6.375170392327288,698.4294714097094,30.911707105048535,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Sangli,Black,103.94813396049385,45.40731564877077,39.342138865001445,6.744687092342502,878.3213562383479,20.109506598059674,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Sangli,Black,137.52563831779761,72.73429881261288,45.5360797102524,6.956113283739602,515.4548882816594,19.052702402559763,Paddy,MOP,https://youtu.be/nZxrPsXAJE138
Pune,Black,146.0157761827155,83.80780242039924,129.5670726164837,7.630573368230855,1519.3904269456664,24.07522150223254,Paddy,DAP,https://youtu.be/2t5Am0xLTOo
Kolhapur,Dark Brown,122.66016150579578,65.51795988573171,43.533878747848746,6.688275218405621,594.3096823477287,23.94139495132544,Paddy,Urea,https://youtu.be/nZxrPsXAJE16
Kolhapur,Dark Brown,118.25496635412277,48.30670247013528,48.36597040074544,6.793179445268711,671.7414745513911,25.566081491797902,Paddy,Urea,https://youtu.be/VNptnPJt5yo
Sangli,Black,110.03000303325203,57.61176104205819,44.24301516842688,7.094142005154899,829.7530467598726,19.74991615775782,Paddy,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
